TO_MERGE,profile/ivi/meta-ivi,tizen,I87582519920fff570fb39b118cb92f411e3b2d68,2014-12-19,2,2014-12-19,2,jlaako,https://review.tizen.org/gerrit/#/c/32607
TO_MERGE,profile/mobile/meta-mobile,tizen,I80bb212d9c797b0283a1479da4ed38409f672bd7,2014-12-18,3,2014-12-19,2,joonsub1,https://review.tizen.org/gerrit/#/c/32475
TO_MERGE,platform/upstream/setup,tizen,I19268872471b886f5914ea40fe6021c7b9c6fa7b,2014-11-26,25,2014-12-18,3,clecouve,https://review.tizen.org/gerrit/#/c/30894
TO_MERGE,platform/upstream/gst-plugins-bad,tizen,I1f32052fda977a873b8612e3099aef3b6acb2b69,2014-12-15,6,2014-12-17,4,elebideau,https://review.tizen.org/gerrit/#/c/32107
TO_MERGE,platform/core/pim/calendar-service,tizen,I6c2aec4ccd9724fa79d1241a48bbf1ad7e5df56b,2014-12-03,18,2014-12-17,4,subham,https://review.tizen.org/gerrit/#/c/31257
TO_MERGE,platform/core/uifw/efl-theme-tizen,tizen,Idd69150cac2183d19a670e32de5f393c2def141f,2014-12-02,19,2014-12-12,9,ronan,https://review.tizen.org/gerrit/#/c/31175
TO_MERGE,platform/core/multimedia/media-server,tizen,I9c45d3221f56746afee958036091e52979a0ecc8,2014-12-02,19,2014-12-12,9,anuj,https://review.tizen.org/gerrit/#/c/31179
TO_MERGE,platform/framework/web/tizen-extensions-crosswalk,tizen,I6cc0e80f3155630dd5e69f1d28bd4c2688a314ec,2014-11-28,23,2014-12-11,11,paritoshkm,https://review.tizen.org/gerrit/#/c/30982
TO_MERGE,platform/core/pim/calendar-service,tizen,I3fbee7e7dc8931a902ee5b08f9136845295ce320,2014-12-01,20,2014-12-02,19,subham,https://review.tizen.org/gerrit/#/c/31074
TO_MERGE,apps/core/preloaded/ug-camera-efl,tizen,I11d7db676573b74415acdc31d0e7833d18142421,2014-03-06,290,2014-11-25,26,souravb,https://review.tizen.org/gerrit/#/c/17320
TO_MERGE,platform/core/multimedia/libmm-fileinfo,tizen,I33a9731bf93f323979e006c9f6805584e2a8c099,2014-11-25,27,2014-11-25,27,ravikirankn,https://review.tizen.org/gerrit/#/c/30762
TO_MERGE,platform/core/security/privacy-manager,tizen,If6f9ae4f8ea9e6e29d7c86d8f9d48ee6e90dc0c8,2014-10-14,68,2014-11-05,46,ronan,https://review.tizen.org/gerrit/#/c/28723
